machine_name,endpoint_url,opc_path,node_id,display_name,browse_name,data_type,parent_branch,sample_value,discovered_at
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[16]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[16].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[17]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[17].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[18]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[18].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[19]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[19].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift/Shift[20]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift[20].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[0]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[0].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[1]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[1].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[2]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[2].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[3]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[3].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[4]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[4].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[5]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[5].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[6]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[6].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:00
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[7]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[7].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/Production/Seconds,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].Production.Seconds,Seconds,Seconds,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[8]/Production_Speed,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[8].Production_Speed,Production_Speed,Production_Speed,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[9]/BagCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[9].BagCounter,BagCounter,BagCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[9]/DateCounter,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[9].DateCounter,DateCounter,DateCounter,UInt32,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[9]/Production/Hours,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[9].Production.Hours,Hours,Hours,Byte,Shift_Counter,,2026-06-10T16:51:01
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Shift_Counter/Shift2/Shift2[9]/Production/Minutes,ns=6;s=::AsGlobalPV:OPC.Shift_Counter.Shift2[9].Production.Minutes,Minutes,Minutes,Byte,Shift_Counter,,2026-06-10T16:51:01
