machine_name,endpoint_url,opc_path,node_id,display_name,browse_name,data_type,parent_branch,sample_value,discovered_at
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/para/offset back,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.para.Aufnahme_Hinten,offset back,Aufnahme_Hinten,Float,para,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/para/blowing air,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.para.Blasluft,blowing air,Blasluft,Float,para,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/para/pressing device/pressing device - duration,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.para.Anpressung.Anpressung_Dauer,pressing device - duration,Anpressung_Dauer,Float,para,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/para/pressing device/transport - delay,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.para.Anpressung.Abtransport_Verz,transport - delay,Abtransport_Verz,Float,para,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.state,state,state,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/theoretical register position - flipper,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.PosRegisterWeiche,theoretical register position - flipper,PosRegisterWeiche,Float,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - total,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounter,scrap - total,RejectCounter,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - aligner,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounterAligner,scrap - aligner,RejectCounterAligner,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - camera,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounterCamera,scrap - camera,RejectCounterCamera,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - hot air sealing,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounterHotAir,scrap - hot air sealing,RejectCounterHotAir,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - bottom open detection,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounterBottomer,scrap - bottom open detection,RejectCounterBottomer,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/420 - stacking delivery belt/state/scrap - skew,ns=6;s=::AsGlobalPV:HMI_TCS_1_STAPELABLAGE.state.RejectCounterSkew,scrap - skew,RejectCounterSkew,UInt32,state,,2026-06-11T10:00:00
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/205 - transport bottom-side/para/deviation - top,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORT_BODEN.para.Boden_Abweichung_Transport_Oben,deviation - top,Boden_Abweichung_Transport_Oben,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/205 - transport bottom-side/para/deviation - bottom,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORT_BODEN.para.Boden_Abweichung_Transport_Unten,deviation - bottom,Boden_Abweichung_Transport_Unten,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/205 - transport bottom-side/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORT_BODEN.state.state,state,state,UInt32,state,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/para/stroke,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.para.Hub,stroke,Hub,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/para/start lifting,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.para.Heben_Start,start lifting,Heben_Start,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/para/duration lifting,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.para.Heben_Dauer,duration lifting,Heben_Dauer,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/para/start down,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.para.Senken_Start,start down,Senken_Start,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/para/duration down,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.para.Senken_Dauer,duration down,Senken_Dauer,Float,para,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/185 - transport/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_TRANSPORTBAND.state.state,state,state,UInt32,state,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/240 - pre-creasing/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_VORBRUCH.state.state,state,state,UInt32,state,,2026-06-11T10:00:01
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/240 - pre-creasing/para/gear factor - top,ns=6;s=::AsGlobalPV:HMI_TCS_1_VORBRUCH.para.Getriebefaktoe_Oben,gear factor - top,Getriebefaktoe_Oben,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/240 - pre-creasing/para/gear factor - bottom,ns=6;s=::AsGlobalPV:HMI_TCS_1_VORBRUCH.para.Getriebefaktoe_Unten,gear factor - bottom,Getriebefaktoe_Unten,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/180 - transfer unit/para/offset in,ns=6;s=::AsGlobalPV:HMI_TCS_1_WINKELTRANSFER.para.Offset_output,offset in,Offset_output,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/180 - transfer unit/para/offset out,ns=6;s=::AsGlobalPV:HMI_TCS_1_WINKELTRANSFER.para.Offset_input,offset out,Offset_input,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/180 - transfer unit/para/offset - speed,ns=6;s=::AsGlobalPV:HMI_TCS_1_WINKELTRANSFER.para.Offset_input_speed,offset - speed,Offset_input_speed,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/180 - transfer unit/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_WINKELTRANSFER.state.state,state,state,UInt32,state,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/190 - aligner/para/factor infeed belt,ns=6;s=::AsGlobalPV:HMI_TCS_AUSRICHTER.para.Einlaufband_v,factor infeed belt,Einlaufband_v,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/190 - aligner/para/speed factor transv. alignment,ns=6;s=::AsGlobalPV:HMI_TCS_AUSRICHTER.para.Faktor,speed factor transv. alignment,Faktor,Float,para,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/190 - aligner/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_AUSRICHTER.state.state,state,state,UInt32,state,,2026-06-11T10:00:02
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/hot air sealing adjustment,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.OpSel_A_Verstellung_Auto,hot air sealing adjustment,OpSel_A_Verstellung_Auto,String,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.Durchfluss_A,flow rate,Durchfluss_A,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/speed - 1,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_V_0,speed - 1,A_Stuetzpunkte_V_0,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/speed - 2,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_V_1,speed - 2,A_Stuetzpunkte_V_1,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/speed - 3,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_V_2,speed - 3,A_Stuetzpunkte_V_2,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/speed - 4,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_V_3,speed - 4,A_Stuetzpunkte_V_3,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/speed - 5,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_V_4,speed - 5,A_Stuetzpunkte_V_4,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate - 1,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Durchfluss_0,flow rate - 1,A_Stuetzpunkte_Durchfluss_0,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate - 2,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Durchfluss_1,flow rate - 2,A_Stuetzpunkte_Durchfluss_1,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate - 3,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Durchfluss_2,flow rate - 3,A_Stuetzpunkte_Durchfluss_2,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate - 4,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Durchfluss_3,flow rate - 4,A_Stuetzpunkte_Durchfluss_3,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/flow rate - 5,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Durchfluss_4,flow rate - 5,A_Stuetzpunkte_Durchfluss_4,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/temperature - 1,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Temp_0,temperature - 1,A_Stuetzpunkte_Temp_0,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/temperature - 2,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Temp_1,temperature - 2,A_Stuetzpunkte_Temp_1,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/temperature - 3,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Temp_2,temperature - 3,A_Stuetzpunkte_Temp_2,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/temperature - 4,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Temp_3,temperature - 4,A_Stuetzpunkte_Temp_3,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/para/temperature - 5,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.para.A_Stuetzpunkte_Temp_4,temperature - 5,A_Stuetzpunkte_Temp_4,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.state.state,state,state,UInt32,state,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/state/current speed,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.state.Aktuelle_Geschwindigkeit_A,current speed,Aktuelle_Geschwindigkeit_A,Float,state,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/state/current flow rate,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.state.Aktueller_Solldurchfluss_A,current flow rate,Aktueller_Solldurchfluss_A,Float,state,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/220 - perforation shrink - a-side/state/current set temperature,ns=6;s=::AsGlobalPV:HMI_TCS_RUECKSCHR_A.state.Aktuelle_Solltemp_A,current set temperature,Aktuelle_Solltemp_A,Float,state,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/gear factor - draw,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Einlauf_Getriebe_Faktor,gear factor - draw,Einlauf_Getriebe_Faktor,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/difference top,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Kopf_Abweichung_Transport_Oben,difference top,Kopf_Abweichung_Transport_Oben,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/difference bottom,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Kopf_Abweichung_Transport_Unten,difference bottom,Kopf_Abweichung_Transport_Unten,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/traversing path,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Einrichtstrecke,traversing path,Einrichtstrecke,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/speed,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.V_Ein,speed,V_Ein,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/acceleration,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.A,acceleration,A,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/jerk,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Ruck,jerk,Ruck,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/format width,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Laenge,format width,Laenge,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/para/gap,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.para.Luecke,gap,Luecke,Float,para,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/200 - transport/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_TRANSPORT.state.state,state,state,UInt32,state,,2026-06-11T10:00:03
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/adjustment motors/state/state,ns=6;s=::AsGlobalPV:HMI_VERSTELLUNG.state.state,state,state,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/selection dancer,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.Taenzer_Nummer,selection dancer,Taenzer_Nummer,String,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/RFID,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.RFID,RFID,RFID,String,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/year,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.year,year,year,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/month,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.month,month,month,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/day,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.day,day,day,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/hours,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.hour,hours,hour,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/minutes,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.minute,minutes,minute,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/para/seconds,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.para.second,seconds,second,Float,para,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/state,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.state,state,state,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/year,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.year,year,year,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/month,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.month,month,month,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/day,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.day,day,day,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/hours,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.hour,hours,hour,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/minutes,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.minute,minutes,minute,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/seconds,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.second,seconds,second,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/password level,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.PWLevel,password level,PWLevel,Int16,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/cycle time,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Taktzeit,cycle time,Taktzeit,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/web speed,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Bahngeschwindigkeit,web speed,Bahngeschwindigkeit,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/cycle performance,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Taktleistung,cycle performance,Taktleistung,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/chartCyclepower,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.ChartTaktleistung,chartCyclepower,ChartTaktleistung,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/station duration,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Stationsdauer,station duration,Stationsdauer,Float,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/endless counter,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Endlos,endless counter,Endlos,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/good,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Gesamt_PieceCounter,good,Gesamt_PieceCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/bad,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Gesamt_RejectCounter,bad,Gesamt_RejectCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/good,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Auftrag_PieceCounter,good,Auftrag_PieceCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/bad,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Auftrag_RejectCounter,bad,Auftrag_RejectCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/good,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Schicht_PieceCounter,good,Schicht_PieceCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/bad,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Schicht_RejectCounter,bad,Schicht_RejectCounter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/meter counter,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Meter,meter counter,Meter,UInt32,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/project information/configuration id,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Project.ID,configuration id,ID,String,state,,2026-06-11T10:00:04
Pinch 21,opc.tcp://192.168.11.50:4840,Global PV/info/state/project information/ip address,ns=6;s=::AsGlobalPV:HMI_VISUALISIERUNG.state.Project.IP,ip address,IP,String,state,,2026-06-11T10:00:04
